url,final_url,status,lang,redirected,slug,md_chars,images,warn
https://es.theglobal.school/eventos-coronavirus/,https://es.theglobal.school/eventos-coronavirus/,200,es,no,eventos-coronavirus,8149,1,
https://es.theglobal.school/extincion-o-evolucion/,https://es.theglobal.school/extincion-o-evolucion/,200,es,no,extincion-o-evolucion,4803,2,
https://es.theglobal.school/fabian-andres-vaca-haro-latin-american-social-leaders-awards/,https://es.theglobal.school/fabian-andres-vaca-haro-latin-american-social-leaders-awards/,200,es,no,fabian-andres-vaca-haro-latin-american-social-leaders-awards,4206,3,
https://es.theglobal.school/federico-de-arteaga-nominados-2022/,https://es.theglobal.school/federico-de-arteaga-nominados-2022/,200,es,no,federico-de-arteaga-nominados-2022,5699,1,
https://es.theglobal.school/festival-de-la-veda-gobierno-de-yucatan-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/festival-de-la-veda-gobierno-de-yucatan-latin-american-leaders-awards-nominados-2022/,200,es,no,festival-de-la-veda-gobierno-de-yucatan-latin-american-leaders-awards-nominados-2022,9566,1,
https://es.theglobal.school/fundacion-genval-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/fundacion-genval-latin-american-leaders-awards-nominados-2022/,200,es,no,fundacion-genval-latin-american-leaders-awards-nominados-2022,7483,0,
https://es.theglobal.school/fundacion-nueva-oportunidad-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/fundacion-nueva-oportunidad-latin-american-leaders-awards-nominados-2022/,200,es,no,fundacion-nueva-oportunidad-latin-american-leaders-awards-nominados-2022,5860,0,
https://es.theglobal.school/fundacion-tigres-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/fundacion-tigres-latin-american-leaders-awards-nominados-2022/,200,es,no,fundacion-tigres-latin-american-leaders-awards-nominados-2022,6762,1,
https://es.theglobal.school/futuros-indigenas-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/futuros-indigenas-latin-american-leaders-awards-nominados-2022/,200,es,no,futuros-indigenas-latin-american-leaders-awards-nominados-2022,3395,0,
https://es.theglobal.school/gabriel-orozco-latin-american-social-leaders-awards/,https://es.theglobal.school/gabriel-orozco-latin-american-social-leaders-awards/,200,es,no,gabriel-orozco-latin-american-social-leaders-awards,7488,2,
https://es.theglobal.school/german-santillan-latin-american-social-leaders-awards/,https://es.theglobal.school/german-santillan-latin-american-social-leaders-awards/,200,es,no,german-santillan-latin-american-social-leaders-awards,8594,3,
https://es.theglobal.school/gestica-nominados-2022-latin-american-leaders-awards/,https://es.theglobal.school/gestica-nominados-2022-latin-american-leaders-awards/,200,es,no,gestica-nominados-2022-latin-american-leaders-awards,6996,1,
https://es.theglobal.school/gflac-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/gflac-latin-american-leaders-awards-nominados-2022/,200,es,no,gflac-latin-american-leaders-awards-nominados-2022,11204,1,
https://es.theglobal.school/gloria-patricia-vergara-sucerquia-latin-american-social-leaders-awards/,https://es.theglobal.school/gloria-patricia-vergara-sucerquia-latin-american-social-leaders-awards/,200,es,no,gloria-patricia-vergara-sucerquia-latin-american-social-leaders-awards,6392,3,
https://es.theglobal.school/gonzalo-munoz-abogabir-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/gonzalo-munoz-abogabir-latin-american-leaders-awards-nominados-2022/,200,es,no,gonzalo-munoz-abogabir-latin-american-leaders-awards-nominados-2022,7554,0,
https://es.theglobal.school/guerra-china-contra-eeuu-y-cambio-climatico/,https://es.theglobal.school/guerra-china-contra-eeuu-y-cambio-climatico/,200,es,no,guerra-china-contra-eeuu-y-cambio-climatico,4848,3,
https://es.theglobal.school/happynar-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/happynar-latin-american-leaders-awards-nominados-2022/,200,es,no,happynar-latin-american-leaders-awards-nominados-2022,7164,1,
https://es.theglobal.school/indigenas-covid19/,https://es.theglobal.school/indigenas-covid19/,200,es,no,indigenas-covid19,13335,6,
https://es.theglobal.school/ingrid-orozco-latin-american-social-leaders-awards/,https://es.theglobal.school/ingrid-orozco-latin-american-social-leaders-awards/,200,es,no,ingrid-orozco-latin-american-social-leaders-awards,6134,2,
https://es.theglobal.school/itzel-vianey-casillas-casillas-latin-american-leaders-social-awards/,https://es.theglobal.school/itzel-vianey-casillas-casillas-latin-american-leaders-social-awards/,200,es,no,itzel-vianey-casillas-casillas-latin-american-leaders-social-awards,7496,3,
https://es.theglobal.school/ivan-enrique-medina-mina-latin-american-social-leaders-awards/,https://es.theglobal.school/ivan-enrique-medina-mina-latin-american-social-leaders-awards/,200,es,no,ivan-enrique-medina-mina-latin-american-social-leaders-awards,4764,2,
https://es.theglobal.school/jazmin-fallas-kerr-latin-american-social-leaders-awards/,https://es.theglobal.school/jazmin-fallas-kerr-latin-american-social-leaders-awards/,200,es,no,jazmin-fallas-kerr-latin-american-social-leaders-awards,8695,3,
https://es.theglobal.school/johanna-del-carmen-acosta-chico-latin-american-social-leaders-awards/,https://es.theglobal.school/johanna-del-carmen-acosta-chico-latin-american-social-leaders-awards/,200,es,no,johanna-del-carmen-acosta-chico-latin-american-social-leaders-awards,6595,2,
https://es.theglobal.school/jorge-adrian-medina-martin-latin-american-social-leaders-awards/,https://es.theglobal.school/jorge-adrian-medina-martin-latin-american-social-leaders-awards/,200,es,no,jorge-adrian-medina-martin-latin-american-social-leaders-awards,11509,3,
https://es.theglobal.school/juan-felipe-cajiga-latin-american-leaders-awards/,https://es.theglobal.school/juan-felipe-cajiga-latin-american-leaders-awards/,200,es,no,juan-felipe-cajiga-latin-american-leaders-awards,6453,1,
https://es.theglobal.school/juan-manuel-sanchez-ramirez-latin-american-social-leaders-awards/,https://es.theglobal.school/juan-manuel-sanchez-ramirez-latin-american-social-leaders-awards/,200,es,no,juan-manuel-sanchez-ramirez-latin-american-social-leaders-awards,12286,2,
https://es.theglobal.school/julieta-diaz-beltran-latin-american-social-leaders-awards/,https://es.theglobal.school/julieta-diaz-beltran-latin-american-social-leaders-awards/,200,es,no,julieta-diaz-beltran-latin-american-social-leaders-awards,3570,2,
https://es.theglobal.school/karen-gabriela-linan-segura-latin-american-social-leaders-awards/,https://es.theglobal.school/karen-gabriela-linan-segura-latin-american-social-leaders-awards/,200,es,no,karen-gabriela-linan-segura-latin-american-social-leaders-awards,5378,3,
https://es.theglobal.school/karina-nunez-esquivel-latin-american-social-leaders-awards/,https://es.theglobal.school/karina-nunez-esquivel-latin-american-social-leaders-awards/,200,es,no,karina-nunez-esquivel-latin-american-social-leaders-awards,5656,3,
https://es.theglobal.school/karla-estephany-alvarado-romero-latin-american-social-leaders-awards/,https://es.theglobal.school/karla-estephany-alvarado-romero-latin-american-social-leaders-awards/,200,es,no,karla-estephany-alvarado-romero-latin-american-social-leaders-awards,4220,2,
https://es.theglobal.school/la-batalla-contra-la-desigualdad-comienza-en-mexico/,https://es.theglobal.school/la-batalla-contra-la-desigualdad-comienza-en-mexico/,200,es,no,la-batalla-contra-la-desigualdad-comienza-en-mexico,7682,3,
https://es.theglobal.school/la-cana-latin-american-leaders-awards/,https://es.theglobal.school/la-cana-latin-american-leaders-awards/,200,es,no,la-cana-latin-american-leaders-awards,4865,1,
https://es.theglobal.school/la-desigualdad-nos-esta-matando/,https://es.theglobal.school/la-desigualdad-nos-esta-matando/,200,es,no,la-desigualdad-nos-esta-matando,4811,0,
https://es.theglobal.school/la-felicidad-es-muy-cara/,https://es.theglobal.school/la-felicidad-es-muy-cara/,200,es,no,la-felicidad-es-muy-cara,8659,8,
https://es.theglobal.school/la-historia-de-hikoi-digital/,https://es.theglobal.school/la-historia-de-hikoi-digital/,200,es,no,la-historia-de-hikoi-digital,11626,8,
https://es.theglobal.school/la-peor-pesadilla-de-europa-europa-en-crisis/,https://es.theglobal.school/la-peor-pesadilla-de-europa-europa-en-crisis/,200,es,no,la-peor-pesadilla-de-europa-europa-en-crisis,7161,0,
https://es.theglobal.school/la-valorizacion-energetica-de-desechos-solidos-y-sus-desafios/,https://es.theglobal.school/la-valorizacion-energetica-de-desechos-solidos-y-sus-desafios/,200,es,no,la-valorizacion-energetica-de-desechos-solidos-y-sus-desafios,8757,4,
https://es.theglobal.school/laboratoria-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/laboratoria-latin-american-leaders-awards-nominados-2022/,200,es,no,laboratoria-latin-american-leaders-awards-nominados-2022,13560,0,
https://es.theglobal.school/lani-mireya-anaya-jimenez-latin-american-social-leaders-awards/,https://es.theglobal.school/lani-mireya-anaya-jimenez-latin-american-social-leaders-awards/,200,es,no,lani-mireya-anaya-jimenez-latin-american-social-leaders-awards,11004,2,
https://es.theglobal.school/las-100-mujeres-que-cambiaron-el-mundo/,https://es.theglobal.school/las-100-mujeres-que-cambiaron-el-mundo/,200,es,no,las-100-mujeres-que-cambiaron-el-mundo,25064,13,
https://es.theglobal.school/las-celebridades-son-oportunistas-ante-el-activismo/,https://es.theglobal.school/las-celebridades-son-oportunistas-ante-el-activismo/,200,es,no,las-celebridades-son-oportunistas-ante-el-activismo,23539,5,
https://es.theglobal.school/latin-american-leaders-awards/,https://es.theglobal.school/latin-american-leaders-awards-2019/,200,es,yes,latin-american-leaders-awards-2019,2784,1,
https://es.theglobal.school/latin-american-leaders-awards-2019/,https://es.theglobal.school/latin-american-leaders-awards-2019/,200,es,no,latin-american-leaders-awards-2019,2784,1,
https://es.theglobal.school/latin-american-leaders-awards-2024/,https://es.theglobal.school/latin-american-leaders-awards-2024/,200,es,no,latin-american-leaders-awards-2024,3345,0,
https://es.theglobal.school/lo-mas-visto-del-2021/,https://es.theglobal.school/lo-mas-visto-del-2021/,200,es,no,lo-mas-visto-del-2021,1162,0,
https://es.theglobal.school/lo-que-no-sabias-de-la-vida-de-una-mujer/,https://es.theglobal.school/lo-que-no-sabias-de-la-vida-de-una-mujer/,200,es,no,lo-que-no-sabias-de-la-vida-de-una-mujer,2371,0,
https://es.theglobal.school/los-humanos-se-auto-organizan-como-las-hormigas/,https://es.theglobal.school/los-humanos-se-auto-organizan-como-las-hormigas/,200,es,no,los-humanos-se-auto-organizan-como-las-hormigas,12703,3,
https://es.theglobal.school/marco-antonio-jimenez-escobar-latin-american-social-leaders-awards/,https://es.theglobal.school/marco-antonio-jimenez-escobar-latin-american-social-leaders-awards/,200,es,no,marco-antonio-jimenez-escobar-latin-american-social-leaders-awards,9063,3,
https://es.theglobal.school/marco-jimenez-latin-american-social-leaders-awards/,https://es.theglobal.school/marco-jimenez-latin-american-social-leaders-awards/,200,es,no,marco-jimenez-latin-american-social-leaders-awards,5540,1,
https://es.theglobal.school/marco-mendieta-latin-american-social-leaders-awards/,https://es.theglobal.school/marco-mendieta-latin-american-social-leaders-awards/,200,es,no,marco-mendieta-latin-american-social-leaders-awards,8388,2,
https://es.theglobal.school/maria-alejandra-sierra-aguilar-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/maria-alejandra-sierra-aguilar-latin-american-leaders-awards-nominados-2022/,200,es,no,maria-alejandra-sierra-aguilar-latin-american-leaders-awards-nominados-2022,17528,0,
https://es.theglobal.school/maria-fernanda-gomez-de-la-garza-latin-american-social-leaders-awards/,https://es.theglobal.school/maria-fernanda-gomez-de-la-garza-latin-american-social-leaders-awards/,200,es,no,maria-fernanda-gomez-de-la-garza-latin-american-social-leaders-awards,5733,3,
https://es.theglobal.school/mario-matias-sebely-latin-american-social-leaders-awards/,https://es.theglobal.school/mario-matias-sebely-latin-american-social-leaders-awards/,200,es,no,mario-matias-sebely-latin-american-social-leaders-awards,5595,3,
https://es.theglobal.school/martha-huerta-cruz-latin-american-social-leaders-awards/,https://es.theglobal.school/martha-huerta-cruz-latin-american-social-leaders-awards/,200,es,no,martha-huerta-cruz-latin-american-social-leaders-awards,5906,3,
https://es.theglobal.school/martha-merchan-nominados-2022-latin-american-leaders-awards/,https://es.theglobal.school/martha-merchan-nominados-2022-latin-american-leaders-awards/,200,es,no,martha-merchan-nominados-2022-latin-american-leaders-awards,6615,1,
https://es.theglobal.school/marysela-zamora-villalobos-latin-american-social-leaders-awards/,https://es.theglobal.school/marysela-zamora-villalobos-latin-american-social-leaders-awards/,200,es,no,marysela-zamora-villalobos-latin-american-social-leaders-awards,6619,2,
https://es.theglobal.school/menstruacion-digna-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/menstruacion-digna-latin-american-leaders-awards-nominados-2022/,200,es,no,menstruacion-digna-latin-american-leaders-awards-nominados-2022,11297,0,
https://es.theglobal.school/mide-la-felicidad-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/mide-la-felicidad-latin-american-leaders-awards-nominados-2022/,200,es,no,mide-la-felicidad-latin-american-leaders-awards-nominados-2022,4454,1,
https://es.theglobal.school/movilizatorio-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/movilizatorio-latin-american-leaders-awards-nominados-2022/,200,es,no,movilizatorio-latin-american-leaders-awards-nominados-2022,16106,1,
https://es.theglobal.school/mujeres/,https://es.theglobal.school/mujeres/,200,es,no,mujeres,10766,5,
https://es.theglobal.school/mujeres-autenticas-2023/,https://es.theglobal.school/mujeres-autenticas-2023/,200,es,no,mujeres-autenticas-2023,47584,18,
https://es.theglobal.school/mujeres-liderazgo/,https://es.theglobal.school/mujeres-liderazgo/,200,es,no,mujeres-liderazgo,10356,5,
https://es.theglobal.school/mujeres-tejer-y-saberes-latin-american-leaders-awards-nominados/,https://es.theglobal.school/mujeres-tejer-y-saberes-latin-american-leaders-awards-nominados/,200,es,no,mujeres-tejer-y-saberes-latin-american-leaders-awards-nominados,6621,0,
https://es.theglobal.school/natalia-lever-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/natalia-lever-latin-american-leaders-awards-nominados-2022/,200,es,no,natalia-lever-latin-american-leaders-awards-nominados-2022,1691,0,
https://es.theglobal.school/no-es-normal-viri-rios-latin-american-leaders-awards/,https://es.theglobal.school/no-es-normal-viri-rios-latin-american-leaders-awards/,200,es,no,no-es-normal-viri-rios-latin-american-leaders-awards,2576,0,
https://es.theglobal.school/noemi-zozaya-latin-american-social-leaders-awards/,https://es.theglobal.school/noemi-zozaya-latin-american-social-leaders-awards/,200,es,no,noemi-zozaya-latin-american-social-leaders-awards,6664,2,
https://es.theglobal.school/nueva-etapa-the-global-school-for-new-leadership/,https://theglobal.school/new-era-the-global-school-for-new-leadership/,200,es,yes,new-era-the-global-school-for-new-leadership,5184,3,
https://es.theglobal.school/olimpia-coral-melo-cruz-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/olimpia-coral-melo-cruz-latin-american-leaders-awards-nominados-2022/,200,es,no,olimpia-coral-melo-cruz-latin-american-leaders-awards-nominados-2022,8021,1,
https://es.theglobal.school/ollin-ac-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/ollin-ac-latin-american-leaders-awards-nominados-2022/,200,es,no,ollin-ac-latin-american-leaders-awards-nominados-2022,19136,1,
https://es.theglobal.school/oxcem-latin-american-leaders-awards/,https://es.theglobal.school/oxcem-latin-american-leaders-awards/,200,es,no,oxcem-latin-american-leaders-awards,8611,1,
https://es.theglobal.school/paises-contaminantes-de-america-latina/,https://es.theglobal.school/paises-contaminantes-de-america-latina/,200,es,no,paises-contaminantes-de-america-latina,7833,3,
https://es.theglobal.school/pildora-natural/,https://es.theglobal.school/pildora-natural/,200,es,no,pildora-natural,6245,5,
https://es.theglobal.school/polarizacion-politica-desde-twitter-2/,https://es.theglobal.school/polarizacion-politica-desde-twitter-2/,200,es,no,polarizacion-politica-desde-twitter-2,16167,15,
https://es.theglobal.school/por-que-la-coca-es-importante-en-paises-andinos/,https://es.theglobal.school/por-que-la-coca-es-importante-en-paises-andinos/,200,es,no,por-que-la-coca-es-importante-en-paises-andinos,3934,6,
https://es.theglobal.school/posliderazgo/,https://es.theglobal.school/posliderazgo/,200,es,no,posliderazgo,10594,6,
https://es.theglobal.school/prosociedad-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/prosociedad-latin-american-leaders-awards-nominados-2022/,200,es,no,prosociedad-latin-american-leaders-awards-nominados-2022,10658,0,
https://es.theglobal.school/purpose-driven-stories/,https://es.theglobal.school/purpose-driven-stories/,200,es,no,purpose-driven-stories,4228,0,
https://es.theglobal.school/putin-campeon-climatico-y-de-la-sostenibilidad/,https://es.theglobal.school/putin-campeon-climatico-y-de-la-sostenibilidad/,200,es,no,putin-campeon-climatico-y-de-la-sostenibilidad,17801,0,
https://es.theglobal.school/que-es-la-seguridad/,https://es.theglobal.school/que-es-la-seguridad/,200,es,no,que-es-la-seguridad,6631,4,
https://es.theglobal.school/que-es-ser-una-mujer-autentica/,https://es.theglobal.school/que-es-ser-una-mujer-autentica/,200,es,no,que-es-ser-una-mujer-autentica,19758,52,
https://es.theglobal.school/raul-oscar-canete-latin-american-social-leaders-awards/,https://es.theglobal.school/raul-oscar-canete-latin-american-social-leaders-awards/,200,es,no,raul-oscar-canete-latin-american-social-leaders-awards,4958,2,
https://es.theglobal.school/reciqlo-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/reciqlo-latin-american-leaders-awards-nominados-2022/,200,es,no,reciqlo-latin-american-leaders-awards-nominados-2022,5063,1,
https://es.theglobal.school/recomendaciones/,https://es.theglobal.school/recomendaciones/,200,es,no,recomendaciones,13574,6,
https://es.theglobal.school/recuperacion-economica-y-ciudad-sustentables/,https://es.theglobal.school/recuperacion-economica-y-ciudad-sustentables/,200,es,no,recuperacion-economica-y-ciudad-sustentables,3244,0,
https://es.theglobal.school/regina-altena-latin-american-leaders-awards-nominados/,https://es.theglobal.school/regina-altena-latin-american-leaders-awards-nominados/,200,es,no,regina-altena-latin-american-leaders-awards-nominados,6604,1,
https://es.theglobal.school/ricardo-espinoza-latin-american-social-leaders-awards/,https://es.theglobal.school/ricardo-espinoza-latin-american-social-leaders-awards/,200,es,no,ricardo-espinoza-latin-american-social-leaders-awards,3605,2,
https://es.theglobal.school/ronel-almeyda-latin-american-social-leaders-awards/,https://es.theglobal.school/ronel-almeyda-latin-american-social-leaders-awards/,200,es,no,ronel-almeyda-latin-american-social-leaders-awards,7298,3,
https://es.theglobal.school/ronny-castillo-latin-american-social-leaders-awards/,https://es.theglobal.school/ronny-castillo-latin-american-social-leaders-awards/,200,es,no,ronny-castillo-latin-american-social-leaders-awards,6286,3,
https://es.theglobal.school/ruben-aguiniga-latin-american-social-leaders-awards/,https://es.theglobal.school/ruben-aguiniga-latin-american-social-leaders-awards/,200,es,no,ruben-aguiniga-latin-american-social-leaders-awards,6697,3,
https://es.theglobal.school/rusia-y-america-latina-tus-enemigos-no-son-mis-enemigos/,https://es.theglobal.school/rusia-y-america-latina-tus-enemigos-no-son-mis-enemigos/,200,es,no,rusia-y-america-latina-tus-enemigos-no-son-mis-enemigos,4051,1,
https://es.theglobal.school/rutas-del-conflicto-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/rutas-del-conflicto-latin-american-leaders-awards-nominados-2022/,200,es,no,rutas-del-conflicto-latin-american-leaders-awards-nominados-2022,8682,1,
https://es.theglobal.school/sabrina-sepulveda-rivas-latin-american-social-leaders-awards/,https://es.theglobal.school/sabrina-sepulveda-rivas-latin-american-social-leaders-awards/,200,es,no,sabrina-sepulveda-rivas-latin-american-social-leaders-awards,6584,2,
https://es.theglobal.school/santiago-ortega-gonzalez-latin-american-social-leaders-awards/,https://es.theglobal.school/santiago-ortega-gonzalez-latin-american-social-leaders-awards/,200,es,no,santiago-ortega-gonzalez-latin-american-social-leaders-awards,6455,3,
https://es.theglobal.school/sarape-social-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/sarape-social-latin-american-leaders-awards-nominados-2022/,200,es,no,sarape-social-latin-american-leaders-awards-nominados-2022,13765,1,
https://es.theglobal.school/se-firma-en-la-onu-la-1era-declaracion-global-de-emprendimiento/,https://es.theglobal.school/se-firma-en-la-onu-la-1era-declaracion-global-de-emprendimiento/,200,es,no,se-firma-en-la-onu-la-1era-declaracion-global-de-emprendimiento,4904,0,
https://es.theglobal.school/she-is-foundation-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/she-is-foundation-latin-american-leaders-awards-nominados-2022/,200,es,no,she-is-foundation-latin-american-leaders-awards-nominados-2022,10434,0,
https://es.theglobal.school/sheyla-urco-latin-american-social-leaders-awards/,https://es.theglobal.school/sheyla-urco-latin-american-social-leaders-awards/,200,es,no,sheyla-urco-latin-american-social-leaders-awards,6940,3,
https://es.theglobal.school/sobrevivir-coronavirus/,https://es.theglobal.school/sobrevivir-coronavirus/,200,es,no,sobrevivir-coronavirus,5974,8,
https://es.theglobal.school/son-los-emprendedores-el-futuro-del-mundo/,https://es.theglobal.school/son-los-emprendedores-el-futuro-del-mundo/,200,es,no,son-los-emprendedores-el-futuro-del-mundo,4144,3,
https://es.theglobal.school/sonia-marlene-calderon-mamani-latin-american-social-leaders-awards/,https://es.theglobal.school/sonia-marlene-calderon-mamani-latin-american-social-leaders-awards/,200,es,no,sonia-marlene-calderon-mamani-latin-american-social-leaders-awards,6012,3,
https://es.theglobal.school/sumar-latin-american-leaders-award-nominados/,https://es.theglobal.school/sumar-latin-american-leaders-award-nominados/,200,es,no,sumar-latin-american-leaders-award-nominados,8206,1,
https://es.theglobal.school/superar-confinamiento-y-cuarentena/,https://es.theglobal.school/superar-confinamiento-y-cuarentena/,200,es,no,superar-confinamiento-y-cuarentena,17744,12,
https://es.theglobal.school/tecnologias-gubernamentales/,https://es.theglobal.school/tecnologias-gubernamentales/,200,es,no,tecnologias-gubernamentales,5031,6,
https://es.theglobal.school/top-20-innovaciones/,https://es.theglobal.school/top-20-innovaciones/,200,es,no,top-20-innovaciones,10737,5,
https://es.theglobal.school/top-5-lideres/,https://es.theglobal.school/top-5-lideres/,200,es,no,top-5-lideres,5591,6,
https://es.theglobal.school/trabaja-mama-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/trabaja-mama-latin-american-leaders-awards-nominados-2022/,200,es,no,trabaja-mama-latin-american-leaders-awards-nominados-2022,6489,0,
https://es.theglobal.school/trabajo-en-red/,https://es.theglobal.school/trabajo-en-red/,200,es,no,trabajo-en-red,5212,6,
https://es.theglobal.school/trabajo-remoto/,https://es.theglobal.school/trabajo-remoto/,200,es,no,trabajo-remoto,7994,12,
https://es.theglobal.school/trascender-el-capitalismo-tres-formas-diferentes/,https://es.theglobal.school/trascender-el-capitalismo-tres-formas-diferentes/,200,es,no,trascender-el-capitalismo-tres-formas-diferentes,11111,2,
https://es.theglobal.school/un-mensaje-para-los-haters-de-greta/,https://es.theglobal.school/un-mensaje-para-los-haters-de-greta/,200,es,no,un-mensaje-para-los-haters-de-greta,11479,8,
https://es.theglobal.school/unboxed-latin-american-leaders-awards/,https://es.theglobal.school/unboxed-latin-american-leaders-awards/,200,es,no,unboxed-latin-american-leaders-awards,6753,0,
https://es.theglobal.school/vida-silvestre/,https://es.theglobal.school/vida-silvestre/,200,es,no,vida-silvestre,8739,6,
https://es.theglobal.school/vida-sustentable-y-saludable/,https://es.theglobal.school/vida-sustentable-y-saludable/,200,es,no,vida-sustentable-y-saludable,11312,10,
https://es.theglobal.school/vide-latin-american-leaders-awards-nominados-2022/,https://es.theglobal.school/vide-latin-american-leaders-awards-nominados-2022/,200,es,no,vide-latin-american-leaders-awards-nominados-2022,7589,0,
https://es.theglobal.school/viena-ciudad-inteligente/,https://es.theglobal.school/viena-ciudad-inteligente/,200,es,no,viena-ciudad-inteligente,19291,1,
https://es.theglobal.school/yanely-dominguez-miguel-latin-american-social-leaders-awards/,https://es.theglobal.school/yanely-dominguez-miguel-latin-american-social-leaders-awards/,200,es,no,yanely-dominguez-miguel-latin-american-social-leaders-awards,5294,2,
https://es.theglobal.school/yolanda-torres-flores-latin-american-social-leaders-awards/,https://es.theglobal.school/yolanda-torres-flores-latin-american-social-leaders-awards/,200,es,no,yolanda-torres-flores-latin-american-social-leaders-awards,3939,3,
